timestamp,BPM,Quality
1557710352394,78,ACQUIRING
1557710353396,78,ACQUIRING
1557710354406,78,ACQUIRING
1557710355398,78,ACQUIRING
1557710356395,78,ACQUIRING
1557710357392,78,ACQUIRING
1557710358391,78,ACQUIRING
1557710359369,78,ACQUIRING
1557710360381,78,ACQUIRING
1557710361361,78,ACQUIRING
1557710362371,78,ACQUIRING
1557710363371,78,ACQUIRING
1557710364370,78,ACQUIRING
1557710365363,78,ACQUIRING
1557710366355,78,ACQUIRING
1557710367360,78,ACQUIRING
1557710368350,78,ACQUIRING
1557710369350,88,LOCKED
1557710370348,89,LOCKED
1557710371340,87,LOCKED
1557710372336,86,LOCKED
1557710373320,85,LOCKED
1557710374331,84,LOCKED
1557710375319,84,LOCKED
1557710376320,83,LOCKED
1557710377318,82,LOCKED
1557710378303,82,LOCKED
1557710379302,81,LOCKED
1557710380288,73,LOCKED
1557710381301,72,LOCKED
1557710382285,72,LOCKED
1557710383275,72,LOCKED
1557710384276,72,LOCKED
1557710385270,72,LOCKED
1557710386286,73,LOCKED
1557710387278,73,LOCKED
1557710388268,74,LOCKED
1557710389252,74,LOCKED
1557710390257,75,LOCKED
1557710391251,75,LOCKED
1557710392246,75,LOCKED
1557710393259,75,LOCKED
1557710394238,76,LOCKED
1557710395248,76,LOCKED
1557710396236,77,LOCKED
1557710397228,77,LOCKED
1557710398237,77,LOCKED
1557710399218,78,LOCKED
1557710400221,78,LOCKED
1557710401208,77,LOCKED
1557710402221,78,LOCKED
1557710403215,77,LOCKED
1557710404213,77,LOCKED
1557710405213,77,LOCKED
1557710406197,77,LOCKED
1557710407192,77,LOCKED
1557710408193,77,LOCKED
1557710409185,75,LOCKED
1557710410172,73,LOCKED
1557710411171,73,LOCKED
1557710412177,73,LOCKED
1557710413166,73,LOCKED
1557710414175,73,LOCKED
1557710415173,73,LOCKED
1557710416149,76,LOCKED
1557710417147,76,LOCKED
1557710418138,75,LOCKED
1557710419136,75,LOCKED
1557710420143,76,LOCKED
1557710421149,76,LOCKED
1557710422139,75,LOCKED
1557710423147,76,LOCKED
1557710424124,75,LOCKED
1557710425135,76,LOCKED
1557710426113,76,LOCKED
1557710427117,76,LOCKED
1557710428115,77,LOCKED
1557710429142,77,LOCKED
1557710430109,77,LOCKED
1557710431089,78,LOCKED
1557710432093,79,LOCKED
1557710433084,79,LOCKED
1557710434094,80,LOCKED
1557710435095,80,LOCKED
1557710436090,80,LOCKED
1557710437082,76,LOCKED
1557710438060,76,LOCKED
1557710439056,76,LOCKED
1557710440072,76,LOCKED
1557710441048,76,LOCKED
1557710442066,76,LOCKED
1557710443063,76,LOCKED
1557710444060,76,LOCKED
1557710445044,76,LOCKED
1557710446034,76,LOCKED
1557710447062,76,ACQUIRING
1557710448036,76,ACQUIRING
1557710449028,76,LOCKED
1557710450029,76,LOCKED
1557710451013,77,LOCKED
1557710452006,77,LOCKED
1557710453007,77,LOCKED
1557710454020,77,LOCKED
1557710455014,77,LOCKED
1557710455999,77,LOCKED
1557710456999,77,LOCKED
1557710458006,77,LOCKED
1557710458997,77,LOCKED
1557710459998,77,LOCKED
1557710460989,77,LOCKED
1557710461966,77,LOCKED
1557710462967,77,LOCKED
1557710463959,76,LOCKED
1557710464981,76,LOCKED
1557710465956,75,LOCKED
1557710466970,76,LOCKED
1557710467944,76,LOCKED
1557710468955,76,LOCKED
1557710469943,76,LOCKED
1557710470946,77,LOCKED
1557710471945,77,LOCKED
1557710472923,77,LOCKED
1557710473942,78,LOCKED
1557710474934,77,LOCKED
1557710475915,72,LOCKED
1557710476930,71,LOCKED
1557710477903,74,LOCKED
1557710478914,73,LOCKED
1557710479918,72,LOCKED
1557710480913,73,LOCKED
1557710481896,73,LOCKED
1557710482905,73,LOCKED
1557710483885,74,LOCKED
1557710484877,74,LOCKED
1557710485889,75,LOCKED
1557710486873,73,LOCKED
1557710487873,73,LOCKED
1557710488861,73,LOCKED
1557710489881,73,LOCKED
1557710490855,73,LOCKED
1557710491862,74,LOCKED
1557710492846,74,LOCKED
1557710493847,74,LOCKED
1557710494853,74,LOCKED
1557710495842,74,LOCKED
1557710496838,75,LOCKED
1557710497847,75,LOCKED
1557710498834,75,LOCKED
1557710499841,75,LOCKED
1557710500821,75,LOCKED
1557710501828,73,LOCKED
1557710502823,73,ACQUIRING
1557710503842,73,ACQUIRING
1557710504812,73,ACQUIRING
1557710505795,73,ACQUIRING
1557710506796,73,ACQUIRING
1557710507801,73,ACQUIRING
1557710508792,73,ACQUIRING
1557710509801,73,ACQUIRING
1557710510798,73,LOCKED
1557710511784,73,LOCKED
1557710512771,73,LOCKED
1557710513781,73,LOCKED
1557710514758,73,LOCKED
1557710515769,73,LOCKED
1557710516763,73,LOCKED
1557710517768,73,LOCKED
1557710518789,73,LOCKED
1557710519757,73,LOCKED
1557710520753,73,ACQUIRING
1557710521736,73,ACQUIRING
1557710522733,73,ACQUIRING
1557710523749,73,ACQUIRING
1557710524726,73,ACQUIRING
1557710525734,73,ACQUIRING
1557710526734,73,ACQUIRING
1557710527727,73,ACQUIRING
1557710528711,73,ACQUIRING
1557710529727,73,ACQUIRING
1557710530717,73,ACQUIRING
1557710531718,73,ACQUIRING
1557710532700,73,ACQUIRING
1557710533685,73,LOCKED
1557710534701,74,LOCKED
1557710535690,74,LOCKED
1557710536677,74,LOCKED
1557710537691,74,LOCKED
1557710538710,74,LOCKED
1557710539671,75,LOCKED
1557710540666,75,LOCKED
1557710541669,75,LOCKED
1557710542657,75,LOCKED
1557710543668,75,LOCKED
1557710544665,75,LOCKED
1557710545648,73,LOCKED
1557710546650,73,ACQUIRING
1557710547632,73,ACQUIRING
1557710548633,73,ACQUIRING
1557710549638,73,ACQUIRING
1557710550640,73,ACQUIRING
1557710551619,73,ACQUIRING
1557710552635,73,ACQUIRING
1557710553630,73,ACQUIRING
1557710554606,73,ACQUIRING
1557710555609,73,ACQUIRING
1557710556605,73,ACQUIRING
1557710557598,73,LOCKED
1557710558593,68,LOCKED
1557710559603,68,LOCKED
1557710560584,68,LOCKED
1557710561597,68,LOCKED
1557710562581,68,LOCKED
1557710563575,68,LOCKED
1557710564585,68,LOCKED
1557710565578,68,ACQUIRING
1557710566565,68,ACQUIRING
1557710567558,68,ACQUIRING
1557710568562,68,ACQUIRING
1557710569551,68,ACQUIRING
1557710570554,68,ACQUIRING
1557710571558,74,LOCKED
1557710572533,74,LOCKED
1557710573544,73,LOCKED
1557710574546,73,LOCKED
1557710575531,74,LOCKED
1557710576536,73,LOCKED
1557710577519,73,LOCKED
1557710578530,73,LOCKED
1557710579517,73,LOCKED
1557710580517,73,LOCKED
1557710581509,73,LOCKED
1557710582494,73,LOCKED
1557710583505,73,LOCKED
1557710584499,73,LOCKED
1557710585506,73,ACQUIRING
1557710586490,73,ACQUIRING
1557710587493,73,ACQUIRING
1557710588469,73,ACQUIRING
1557710589482,73,ACQUIRING
1557710590479,73,ACQUIRING
1557710591494,78,ACQUIRING
1557710592495,78,ACQUIRING
1557710593449,78,LOCKED
1557710594447,78,LOCKED
1557710595455,78,LOCKED
1557710596457,83,LOCKED
1557710597439,83,LOCKED
1557710598459,88,LOCKED
1557710599440,93,LOCKED
1557710600432,97,LOCKED
1557710601422,98,LOCKED
1557710602421,98,LOCKED
1557710603477,99,LOCKED
1557710604416,100,LOCKED
1557710605434,100,LOCKED
1557710606416,100,LOCKED
1557710607413,101,LOCKED
1557710608426,102,LOCKED
1557710609426,102,LOCKED
1557710610387,102,LOCKED
1557710611393,103,LOCKED
1557710612374,103,LOCKED
1557710613398,102,LOCKED
1557710614390,103,LOCKED
1557710615388,102,LOCKED
1557710616382,102,LOCKED
1557710617387,102,LOCKED
1557710618369,102,LOCKED
1557710619413,101,LOCKED
1557710620366,101,LOCKED
1557710621652,101,LOCKED
1557710622337,100,LOCKED
1557710623351,100,LOCKED
1557710624338,92,LOCKED
1557710625406,92,LOCKED
1557710626364,92,LOCKED
1557710627343,92,LOCKED
1557710628367,92,ACQUIRING
1557710629315,92,ACQUIRING
1557710630316,92,ACQUIRING
1557710631343,92,ACQUIRING
1557710632340,92,ACQUIRING
1557710633333,92,ACQUIRING
1557710634304,92,ACQUIRING
1557710635340,92,ACQUIRING
1557710636302,92,ACQUIRING
1557710637324,92,LOCKED
1557710638298,101,LOCKED
1557710639287,100,LOCKED
1557710640313,99,LOCKED
1557710641286,99,LOCKED
1557710642276,99,LOCKED
1557710643255,99,LOCKED
1557710644292,99,LOCKED
1557710645249,99,LOCKED
1557710646245,99,LOCKED
1557710647240,99,LOCKED
1557710648279,98,LOCKED
1557710649236,98,LOCKED
1557710650268,97,LOCKED
1557710651251,96,LOCKED
1557710652249,96,LOCKED
1557710653223,95,LOCKED
1557710654221,95,LOCKED
1557710655262,95,LOCKED
1557710656254,93,LOCKED
1557710657239,93,LOCKED
1557710658204,93,LOCKED
1557710659220,92,LOCKED
1557710660221,92,LOCKED
1557710661205,91,LOCKED
1557710662202,91,LOCKED
1557710663206,91,LOCKED
1557710664221,91,LOCKED
1557710665190,88,LOCKED
1557710666167,87,LOCKED
1557710667170,87,LOCKED
1557710668170,87,LOCKED
1557710669193,87,LOCKED
1557710670162,87,LOCKED
1557710671149,87,LOCKED
1557710672195,87,LOCKED
1557710673170,84,LOCKED
1557710674165,84,LOCKED
1557710675147,84,LOCKED
1557710676143,84,LOCKED
1557710677142,84,LOCKED
1557710678154,84,LOCKED
1557710679130,79,LOCKED
1557710680154,79,LOCKED
1557710681113,79,LOCKED
1557710682115,79,LOCKED
1557710683125,79,LOCKED
1557710684135,84,LOCKED
1557710685100,84,LOCKED
1557710686109,84,LOCKED
1557710687085,79,LOCKED
1557710688113,79,LOCKED
1557710689102,85,LOCKED
1557710690111,80,LOCKED
1557710691092,75,LOCKED
1557710692108,70,LOCKED
