timestamp,BPM,Quality
1557532800767,141,ACQUIRING
1557532801764,141,ACQUIRING
1557532802761,141,ACQUIRING
1557532803762,136,ACQUIRING
1557532804786,126,ACQUIRING
1557532805751,121,ACQUIRING
1557532806742,111,ACQUIRING
1557532807745,106,ACQUIRING
1557532808746,101,ACQUIRING
1557532809741,96,ACQUIRING
1557532810749,86,ACQUIRING
1557532811728,81,ACQUIRING
1557532812733,78,ACQUIRING
1557532813746,78,ACQUIRING
1557532814709,77,ACQUIRING
1557532815729,78,ACQUIRING
1557532816704,79,ACQUIRING
1557532817714,79,ACQUIRING
1557532818717,80,ACQUIRING
1557532819713,80,ACQUIRING
1557532820689,80,ACQUIRING
1557532821703,80,ACQUIRING
1557532822707,80,ACQUIRING
1557532823676,79,ACQUIRING
1557532824680,79,ACQUIRING
1557532825675,80,ACQUIRING
1557532826671,79,ACQUIRING
1557532827670,80,ACQUIRING
1557532828674,81,ACQUIRING
1557532829663,80,ACQUIRING
1557532830652,81,ACQUIRING
1557532831666,81,ACQUIRING
1557532832644,81,ACQUIRING
1557532833650,81,ACQUIRING
1557532834633,81,ACQUIRING
1557532835631,81,ACQUIRING
1557532836626,81,ACQUIRING
1557532837630,81,ACQUIRING
1557532838636,80,ACQUIRING
1557532839622,80,ACQUIRING
1557532840626,81,ACQUIRING
1557532841604,81,ACQUIRING
1557532842623,82,ACQUIRING
1557532843604,82,ACQUIRING
1557532844617,82,ACQUIRING
1557532845590,82,ACQUIRING
1557532846597,83,ACQUIRING
1557532847598,83,ACQUIRING
1557532848579,83,ACQUIRING
1557532849589,84,ACQUIRING
1557532850586,84,ACQUIRING
1557532851588,84,ACQUIRING
1557532852567,85,ACQUIRING
1557532853570,84,ACQUIRING
1557532854570,85,ACQUIRING
1557532855561,78,ACQUIRING
1557532856550,78,ACQUIRING
1557532857547,77,ACQUIRING
1557532858546,77,ACQUIRING
1557532859551,77,ACQUIRING
1557532860538,78,ACQUIRING
1557532861526,78,ACQUIRING
1557532862522,79,ACQUIRING
1557532863549,79,ACQUIRING
1557532864536,79,ACQUIRING
1557532865521,79,ACQUIRING
1557532866526,79,ACQUIRING
1557532867506,79,ACQUIRING
1557532868516,82,ACQUIRING
1557532869501,82,ACQUIRING
1557532870504,83,ACQUIRING
1557532871487,83,ACQUIRING
1557532872485,84,ACQUIRING
1557532873487,84,ACQUIRING
1557532874500,85,ACQUIRING
1557532875490,85,ACQUIRING
1557532876470,85,ACQUIRING
1557532877474,86,ACQUIRING
1557532878477,86,ACQUIRING
1557532879474,86,ACQUIRING
1557532880455,86,ACQUIRING
1557532881471,86,ACQUIRING
1557532882449,87,ACQUIRING
1557532883443,87,ACQUIRING
1557532884440,87,ACQUIRING
1557532885434,88,ACQUIRING
1557532886435,88,ACQUIRING
1557532887439,88,ACQUIRING
1557532888427,87,ACQUIRING
1557532889416,87,ACQUIRING
1557532890431,86,ACQUIRING
1557532891412,86,ACQUIRING
1557532892426,85,ACQUIRING
1557532893415,85,ACQUIRING
1557532894411,86,ACQUIRING
1557532895406,87,ACQUIRING
1557532896404,87,ACQUIRING
1557532897395,133,ACQUIRING
1557532898387,134,ACQUIRING
1557532899398,135,ACQUIRING
1557532900395,134,ACQUIRING
1557532901398,134,ACQUIRING
1557532902370,133,ACQUIRING
1557532903379,133,ACQUIRING
1557532904365,132,ACQUIRING
1557532905369,132,ACQUIRING
1557532906350,131,ACQUIRING
1557532907364,129,ACQUIRING
1557532908346,129,ACQUIRING
1557532909356,129,ACQUIRING
1557532910351,127,ACQUIRING
1557532911339,124,ACQUIRING
1557532912331,124,ACQUIRING
1557532913328,122,ACQUIRING
1557532914327,120,ACQUIRING
1557532915326,120,ACQUIRING
1557532916329,122,ACQUIRING
1557532917314,121,ACQUIRING
1557532918302,122,ACQUIRING
1557532919314,120,ACQUIRING
1557532920309,120,ACQUIRING
1557532921294,120,ACQUIRING
1557532922287,121,ACQUIRING
1557532923290,123,ACQUIRING
1557532924292,123,ACQUIRING
1557532925286,122,ACQUIRING
1557532926286,123,ACQUIRING
1557532927275,123,ACQUIRING
1557532928283,123,ACQUIRING
1557532929266,123,ACQUIRING
1557532930259,120,ACQUIRING
1557532931277,120,ACQUIRING
1557532932266,118,ACQUIRING
1557532933266,118,ACQUIRING
1557532934254,118,ACQUIRING
1557532935236,118,ACQUIRING
1557532936261,118,ACQUIRING
1557532937231,117,ACQUIRING
1557532938227,117,ACQUIRING
1557532939244,115,ACQUIRING
1557532940239,114,ACQUIRING
1557532941216,115,ACQUIRING
1557532942233,115,ACQUIRING
1557532943210,115,ACQUIRING
1557532944214,115,ACQUIRING
1557532945203,114,ACQUIRING
1557532946210,114,ACQUIRING
1557532947202,110,ACQUIRING
1557532948186,110,ACQUIRING
1557532949188,109,ACQUIRING
1557532950189,110,ACQUIRING
1557532951180,109,ACQUIRING
1557532952182,108,ACQUIRING
1557532953188,109,ACQUIRING
1557532954186,109,ACQUIRING
1557532955182,108,ACQUIRING
1557532956162,108,ACQUIRING
1557532957169,109,ACQUIRING
1557532958167,109,ACQUIRING
1557532959143,107,ACQUIRING
1557532960144,106,ACQUIRING
1557532961146,105,ACQUIRING
1557532962144,103,ACQUIRING
1557532963137,104,ACQUIRING
1557532964139,102,ACQUIRING
1557532965127,102,ACQUIRING
1557532966120,102,ACQUIRING
1557532967119,101,ACQUIRING
1557532968107,103,ACQUIRING
1557532969124,101,ACQUIRING
1557532970104,103,ACQUIRING
1557532971121,103,ACQUIRING
1557532972115,103,ACQUIRING
1557532973095,103,ACQUIRING
1557532974094,102,ACQUIRING
1557532975088,101,ACQUIRING
1557532976095,101,ACQUIRING
1557532977078,101,ACQUIRING
1557532978068,101,ACQUIRING
1557532979089,101,ACQUIRING
1557532980064,101,ACQUIRING
1557532981059,101,ACQUIRING
1557532982118,98,ACQUIRING
1557532983063,98,ACQUIRING
1557532984066,98,ACQUIRING
1557532985060,97,ACQUIRING
1557532986043,97,ACQUIRING
1557532987047,98,ACQUIRING
1557532988049,99,ACQUIRING
1557532989035,98,ACQUIRING
1557532990034,99,ACQUIRING
1557532991028,100,ACQUIRING
1557532992024,100,ACQUIRING
1557532993031,99,ACQUIRING
1557532994024,98,ACQUIRING
1557532995007,98,ACQUIRING
1557532996000,97,ACQUIRING
1557532997003,97,ACQUIRING
1557532998009,98,ACQUIRING
1557532998996,98,ACQUIRING
1557532999985,98,ACQUIRING
1557533000995,98,ACQUIRING
1557533001998,99,ACQUIRING
1557533002971,99,ACQUIRING
1557533003976,99,ACQUIRING
1557533004979,100,ACQUIRING
1557533005981,101,ACQUIRING
1557533006973,101,ACQUIRING
1557533007975,101,ACQUIRING
1557533008946,102,ACQUIRING
1557533009967,103,ACQUIRING
1557533010949,103,ACQUIRING
1557533011954,103,ACQUIRING
1557533012953,103,ACQUIRING
1557533013931,103,ACQUIRING
1557533014935,102,ACQUIRING
1557533015944,102,ACQUIRING
1557533016930,104,ACQUIRING
1557533017917,104,ACQUIRING
1557533018916,102,ACQUIRING
1557533019918,100,ACQUIRING
1557533020906,102,ACQUIRING
1557533021910,102,ACQUIRING
1557533022916,102,ACQUIRING
1557533023893,102,ACQUIRING
1557533024902,102,ACQUIRING
1557533025887,102,ACQUIRING
1557533026875,101,ACQUIRING
1557533027889,101,ACQUIRING
1557533028912,100,ACQUIRING
1557533029876,99,ACQUIRING
1557533030863,99,ACQUIRING
1557533031858,99,ACQUIRING
1557533032854,98,ACQUIRING
1557533033849,96,ACQUIRING
1557533034847,94,ACQUIRING
1557533035862,93,ACQUIRING
1557533036858,93,ACQUIRING
1557533037857,94,ACQUIRING
1557533038854,92,ACQUIRING
1557533039832,92,ACQUIRING
1557533040829,92,ACQUIRING
1557533041837,92,ACQUIRING
1557533042850,90,ACQUIRING
1557533043816,90,ACQUIRING
1557533044827,90,ACQUIRING
1557533045806,90,ACQUIRING
1557533046822,90,ACQUIRING
1557533047810,90,ACQUIRING
1557533048815,90,ACQUIRING
1557533049791,90,ACQUIRING
1557533050790,90,ACQUIRING
1557533051783,90,ACQUIRING
1557533052797,95,ACQUIRING
1557533053784,99,ACQUIRING
1557533054790,98,ACQUIRING
1557533055764,99,ACQUIRING
1557533056782,99,ACQUIRING
1557533057773,99,ACQUIRING
1557533058761,99,ACQUIRING
1557533059774,100,ACQUIRING
1557533060758,99,ACQUIRING
1557533061746,97,ACQUIRING
1557533062740,97,ACQUIRING
1557533063751,96,ACQUIRING
1557533064729,96,ACQUIRING
1557533065743,97,ACQUIRING
1557533066726,97,ACQUIRING
1557533067717,96,ACQUIRING
1557533068715,97,ACQUIRING
1557533069746,97,ACQUIRING
1557533070713,97,ACQUIRING
1557533071702,97,ACQUIRING
1557533072700,96,ACQUIRING
1557533073715,96,ACQUIRING
1557533074696,95,ACQUIRING
1557533075725,94,ACQUIRING
1557533076696,93,ACQUIRING
1557533077683,94,ACQUIRING
1557533078693,95,ACQUIRING
1557533079688,94,ACQUIRING
1557533080686,95,ACQUIRING
1557533081686,95,ACQUIRING
1557533082669,94,ACQUIRING
1557533083655,92,ACQUIRING
1557533084653,92,ACQUIRING
1557533085646,92,ACQUIRING
1557533086670,91,ACQUIRING
1557533087644,92,ACQUIRING
1557533088653,90,ACQUIRING
1557533089631,91,ACQUIRING
1557533090627,91,ACQUIRING
1557533091628,90,ACQUIRING
1557533092640,90,ACQUIRING
1557533093628,90,ACQUIRING
1557533094633,89,ACQUIRING
1557533095629,90,ACQUIRING
1557533096627,90,ACQUIRING
1557533097619,89,ACQUIRING
1557533098602,90,ACQUIRING
1557533099597,89,ACQUIRING
1557533100587,91,ACQUIRING
1557533101593,91,ACQUIRING
1557533102600,91,ACQUIRING
1557533103587,91,ACQUIRING
1557533104571,91,ACQUIRING
1557533105587,91,ACQUIRING
1557533106574,90,ACQUIRING
1557533107573,91,ACQUIRING
1557533108560,91,ACQUIRING
1557533109557,91,ACQUIRING
1557533110557,92,ACQUIRING
1557533111552,92,ACQUIRING
1557533112543,92,ACQUIRING
1557533113552,92,ACQUIRING
1557533114551,91,ACQUIRING
1557533115540,91,ACQUIRING
1557533116548,90,ACQUIRING
1557533117543,90,ACQUIRING
1557533118530,89,ACQUIRING
1557533119528,90,ACQUIRING
1557533120513,89,ACQUIRING
1557533121529,88,ACQUIRING
1557533122524,88,ACQUIRING
1557533123507,86,ACQUIRING
1557533124506,86,ACQUIRING
1557533125513,87,ACQUIRING
1557533126510,88,ACQUIRING
1557533127489,88,ACQUIRING
1557533128479,88,ACQUIRING
1557533129490,88,ACQUIRING
1557533130476,88,ACQUIRING
1557533131467,87,ACQUIRING
1557533132467,87,ACQUIRING
1557533133462,88,ACQUIRING
1557533134462,88,ACQUIRING
1557533135473,89,ACQUIRING
1557533136464,89,ACQUIRING
1557533137466,90,ACQUIRING
1557533138446,91,ACQUIRING
1557533139453,89,ACQUIRING
1557533140443,89,ACQUIRING
1557533141434,88,ACQUIRING
1557533142437,89,ACQUIRING
1557533143429,88,ACQUIRING
1557533144433,89,ACQUIRING
1557533145436,91,ACQUIRING
1557533146430,91,ACQUIRING
1557533147410,92,ACQUIRING
1557533148400,91,ACQUIRING
1557533149404,92,ACQUIRING
1557533150411,91,ACQUIRING
1557533151404,91,ACQUIRING
1557533152386,91,ACQUIRING
1557533153386,91,ACQUIRING
1557533154399,91,ACQUIRING
1557533155378,91,ACQUIRING
1557533156383,91,ACQUIRING
1557533157369,92,ACQUIRING
1557533158380,94,ACQUIRING
1557533159371,94,ACQUIRING
1557533160373,92,ACQUIRING
1557533161350,92,ACQUIRING
1557533162348,92,ACQUIRING
1557533163359,92,ACQUIRING
1557533164340,91,ACQUIRING
1557533165335,91,ACQUIRING
1557533166329,92,ACQUIRING
1557533167333,91,ACQUIRING
1557533168335,92,ACQUIRING
1557533169325,91,ACQUIRING
1557533170334,91,ACQUIRING
1557533171310,91,ACQUIRING
1557533172313,90,ACQUIRING
1557533173327,90,ACQUIRING
1557533174312,91,ACQUIRING
1557533175316,91,ACQUIRING
1557533176306,89,ACQUIRING
