timestamp,BPM,Quality
1557365426220,66,ACQUIRING
1557365427231,66,ACQUIRING
1557365428261,66,ACQUIRING
1557365429239,66,ACQUIRING
1557365430232,66,ACQUIRING
1557365431211,66,ACQUIRING
1557365432213,66,ACQUIRING
1557365433217,66,ACQUIRING
1557365434204,66,ACQUIRING
1557365435201,66,ACQUIRING
1557365436191,66,ACQUIRING
1557365437192,66,ACQUIRING
1557365438197,66,ACQUIRING
1557365439189,66,ACQUIRING
1557365440183,66,ACQUIRING
1557365441174,66,ACQUIRING
1557365442181,66,ACQUIRING
1557365443211,66,ACQUIRING
1557365444173,66,ACQUIRING
1557365445160,66,ACQUIRING
1557365446157,66,ACQUIRING
1557365447153,66,ACQUIRING
1557365448162,66,ACQUIRING
1557365449138,66,ACQUIRING
1557365450237,76,ACQUIRING
1557365451148,76,ACQUIRING
1557365452133,76,ACQUIRING
1557365453139,77,ACQUIRING
1557365454133,77,ACQUIRING
1557365455118,77,ACQUIRING
1557365456119,77,ACQUIRING
1557365457127,77,LOCKED
1557365458113,77,LOCKED
1557365459099,76,LOCKED
1557365460114,76,LOCKED
1557365461101,77,LOCKED
1557365462147,77,LOCKED
1557365463083,76,LOCKED
1557365464094,77,LOCKED
1557365465089,77,LOCKED
1557365466087,66,ACQUIRING
1557365467101,66,ACQUIRING
1557365468105,71,ACQUIRING
1557365469097,76,ACQUIRING
1557365470064,80,ACQUIRING
1557365471088,80,ACQUIRING
1557365472079,80,ACQUIRING
1557365473054,79,ACQUIRING
1557365474052,78,LOCKED
1557365475055,77,LOCKED
1557365476047,77,LOCKED
1557365477023,77,LOCKED
1557365478040,77,LOCKED
1557365479039,77,LOCKED
1557365480024,78,LOCKED
1557365481026,77,LOCKED
1557365482011,77,LOCKED
1557365483025,77,LOCKED
1557365484012,78,LOCKED
1557365485010,78,LOCKED
1557365486005,78,LOCKED
1557365487008,76,LOCKED
1557365487984,76,LOCKED
1557365488990,76,LOCKED
1557365489984,78,LOCKED
1557365490975,78,LOCKED
1557365491967,78,LOCKED
1557365492966,78,LOCKED
1557365493964,78,LOCKED
1557365494965,77,LOCKED
1557365495968,77,LOCKED
1557365496955,77,LOCKED
1557365497960,76,LOCKED
1557365498964,75,LOCKED
1557365499956,75,LOCKED
1557365500945,75,LOCKED
1557365501937,75,LOCKED
1557365502948,75,LOCKED
1557365503942,75,LOCKED
1557365504917,74,LOCKED
1557365505928,74,LOCKED
1557365506912,74,LOCKED
1557365507923,72,LOCKED
1557365508909,72,LOCKED
1557365509905,72,LOCKED
1557365510901,72,LOCKED
1557365511900,72,LOCKED
1557365512891,73,LOCKED
1557365513886,73,LOCKED
1557365514899,72,LOCKED
1557365515889,72,LOCKED
1557365516890,72,LOCKED
1557365517883,71,LOCKED
1557365518877,71,LOCKED
1557365519859,70,LOCKED
1557365520866,70,LOCKED
1557365521877,70,LOCKED
1557365522857,70,LOCKED
1557365523841,69,LOCKED
1557365524855,69,LOCKED
1557365525842,69,LOCKED
1557365526841,69,LOCKED
1557365527848,69,LOCKED
1557365528838,70,LOCKED
1557365529819,69,LOCKED
1557365530836,69,LOCKED
1557365531827,69,LOCKED
1557365532837,70,LOCKED
1557365533815,70,LOCKED
1557365534809,70,LOCKED
1557365535806,70,LOCKED
1557365536792,70,LOCKED
1557365537796,71,LOCKED
1557365538800,73,LOCKED
1557365539797,73,LOCKED
1557365540784,73,LOCKED
1557365541788,72,LOCKED
1557365542768,73,LOCKED
1557365543774,72,LOCKED
1557365544766,72,LOCKED
1557365545779,72,LOCKED
1557365546759,71,LOCKED
1557365547753,71,LOCKED
1557365548750,71,LOCKED
1557365549750,71,LOCKED
1557365550743,71,LOCKED
1557365551733,70,LOCKED
1557365552730,70,LOCKED
1557365553735,70,LOCKED
1557365554728,69,LOCKED
1557365555742,69,LOCKED
1557365556731,69,LOCKED
1557365557725,69,LOCKED
1557365558716,70,LOCKED
1557365559724,70,LOCKED
1557365560713,70,LOCKED
1557365561705,70,LOCKED
1557365562695,68,LOCKED
1557365563685,69,LOCKED
1557365564683,69,LOCKED
1557365565684,68,LOCKED
1557365566695,68,LOCKED
1557365567671,68,LOCKED
1557365568703,68,LOCKED
1557365569664,69,LOCKED
1557365570680,68,LOCKED
