timestamp,BPM,Quality
1557630455332,75,ACQUIRING
1557630456330,75,ACQUIRING
1557630457333,75,ACQUIRING
1557630458333,75,ACQUIRING
1557630459333,75,ACQUIRING
1557630460333,75,ACQUIRING
1557630461333,75,ACQUIRING
1557630462314,75,ACQUIRING
1557630463308,75,ACQUIRING
1557630464308,75,ACQUIRING
1557630465308,75,ACQUIRING
1557630466343,75,ACQUIRING
1557630467284,75,ACQUIRING
1557630468282,75,ACQUIRING
1557630469290,75,ACQUIRING
1557630470284,75,ACQUIRING
1557630471332,75,ACQUIRING
1557630472282,75,ACQUIRING
1557630473259,75,ACQUIRING
1557630474260,75,ACQUIRING
1557630475258,75,ACQUIRING
1557630476258,75,ACQUIRING
1557630477264,75,ACQUIRING
1557630478260,75,ACQUIRING
1557630479236,75,ACQUIRING
1557630480240,75,ACQUIRING
1557630481233,75,ACQUIRING
1557630482233,75,ACQUIRING
1557630483233,75,ACQUIRING
1557630484233,75,ACQUIRING
1557630485233,75,LOCKED
1557630486211,70,LOCKED
1557630487211,66,LOCKED
1557630488208,69,LOCKED
1557630489208,68,LOCKED
1557630490211,68,LOCKED
1557630491210,67,LOCKED
1557630492212,67,LOCKED
1557630493185,66,LOCKED
1557630494183,66,LOCKED
1557630495183,62,LOCKED
1557630496185,61,LOCKED
1557630497183,61,LOCKED
1557630498183,60,LOCKED
1557630499159,60,LOCKED
1557630500158,60,LOCKED
1557630501158,60,LOCKED
1557630502169,61,LOCKED
1557630503158,61,LOCKED
1557630504158,61,LOCKED
1557630505136,61,LOCKED
1557630506159,61,LOCKED
1557630507133,61,LOCKED
1557630508134,62,LOCKED
1557630509133,62,LOCKED
1557630510133,61,LOCKED
1557630511133,61,LOCKED
1557630512108,61,LOCKED
1557630513108,61,LOCKED
1557630514108,63,LOCKED
1557630515110,62,LOCKED
1557630516108,62,LOCKED
1557630517108,60,LOCKED
1557630518091,60,LOCKED
1557630519109,60,LOCKED
1557630520084,61,LOCKED
1557630521085,61,LOCKED
1557630522084,60,LOCKED
1557630523084,60,LOCKED
1557630524065,60,LOCKED
1557630525058,60,LOCKED
1557630526060,67,LOCKED
1557630527059,67,LOCKED
1557630528059,67,LOCKED
1557630529059,67,LOCKED
1557630530034,67,LOCKED
1557630531033,67,LOCKED
1557630532035,67,LOCKED
1557630533033,67,LOCKED
1557630534033,66,LOCKED
1557630535033,65,LOCKED
1557630536033,65,LOCKED
1557630537033,64,LOCKED
1557630538009,64,LOCKED
1557630539033,64,LOCKED
1557630540008,63,LOCKED
1557630541009,63,LOCKED
1557630542008,62,LOCKED
1557630543012,62,LOCKED
1557630543983,60,LOCKED
1557630544984,59,LOCKED
1557630545986,58,LOCKED
1557630546984,58,LOCKED
1557630547984,59,LOCKED
1557630548985,64,LOCKED
1557630549958,64,LOCKED
1557630550958,63,LOCKED
1557630551983,69,LOCKED
1557630552958,68,LOCKED
1557630553958,67,LOCKED
1557630554959,59,LOCKED
1557630555958,58,LOCKED
1557630556934,58,LOCKED
1557630557958,59,LOCKED
1557630558958,58,LOCKED
1557630559933,61,LOCKED
1557630560933,60,LOCKED
1557630561933,60,LOCKED
1557630562909,59,LOCKED
1557630563911,59,LOCKED
1557630564933,59,LOCKED
1557630565908,59,LOCKED
1557630566908,59,LOCKED
1557630567908,59,LOCKED
1557630568910,63,LOCKED
1557630569883,63,LOCKED
1557630570893,63,LOCKED
1557630571910,63,LOCKED
1557630572884,62,LOCKED
1557630573890,62,LOCKED
1557630574884,61,LOCKED
1557630575884,61,LOCKED
1557630576868,61,LOCKED
1557630577885,65,LOCKED
1557630578883,65,LOCKED
1557630579867,66,LOCKED
1557630580870,65,LOCKED
1557630581850,65,LOCKED
1557630582839,65,LOCKED
1557630583834,64,LOCKED
1557630584834,64,LOCKED
1557630585834,64,LOCKED
1557630586833,64,LOCKED
1557630587811,64,LOCKED
1557630588833,65,LOCKED
1557630589810,65,LOCKED
1557630590809,65,LOCKED
1557630591809,65,LOCKED
1557630592808,65,LOCKED
1557630593788,65,LOCKED
1557630594791,66,LOCKED
1557630595789,66,LOCKED
1557630596791,65,LOCKED
1557630597786,66,LOCKED
1557630598783,66,LOCKED
1557630599784,66,LOCKED
1557630600760,67,LOCKED
1557630601778,68,LOCKED
1557630603445,68,LOCKED
1557630603763,68,LOCKED
1557630604764,71,LOCKED
1557630605759,71,LOCKED
1557630606759,70,LOCKED
1557630607740,71,LOCKED
1557630608733,71,LOCKED
1557630609735,71,LOCKED
1557630610740,71,LOCKED
1557630611734,71,LOCKED
1557630612734,71,LOCKED
1557630613714,70,LOCKED
1557630614709,70,LOCKED
1557630615709,70,LOCKED
1557630616715,71,LOCKED
1557630617709,70,LOCKED
1557630618710,71,LOCKED
1557630619690,72,LOCKED
1557630620683,71,LOCKED
1557630621684,71,LOCKED
1557630622684,71,LOCKED
1557630623684,72,LOCKED
1557630624684,70,LOCKED
1557630625666,71,LOCKED
1557630626659,72,LOCKED
1557630627662,72,LOCKED
1557630628661,72,LOCKED
1557630629659,72,LOCKED
1557630630659,71,LOCKED
1557630631663,73,LOCKED
1557630632634,73,LOCKED
1557630633634,73,LOCKED
1557630634635,74,LOCKED
1557630635642,72,LOCKED
1557630636634,73,LOCKED
1557630637635,73,LOCKED
1557630638616,73,LOCKED
1557630639609,73,LOCKED
1557630640609,73,LOCKED
1557630641611,73,LOCKED
1557630642609,73,LOCKED
1557630643610,74,LOCKED
1557630644615,74,LOCKED
1557630645584,74,LOCKED
1557630646585,74,LOCKED
1557630647589,76,LOCKED
1557630648585,77,LOCKED
1557630649584,78,LOCKED
1557630650590,78,LOCKED
1557630651566,78,LOCKED
1557630652561,78,LOCKED
1557630653559,79,LOCKED
1557630654559,78,LOCKED
1557630655559,77,LOCKED
1557630656559,78,LOCKED
1557630657559,78,LOCKED
1557630658535,78,LOCKED
1557630659540,78,LOCKED
1557630660537,77,LOCKED
1557630661536,78,LOCKED
1557630662524,78,LOCKED
1557630663551,78,LOCKED
1557630664509,78,LOCKED
1557630665509,78,LOCKED
1557630666516,77,LOCKED
1557630667509,77,LOCKED
1557630668509,76,LOCKED
1557630669509,76,LOCKED
1557630670509,76,LOCKED
1557630671485,77,LOCKED
1557630672484,77,LOCKED
1557630673485,77,LOCKED
1557630674484,78,LOCKED
1557630675484,78,LOCKED
1557630676484,78,LOCKED
1557630677460,78,LOCKED
1557630678468,78,LOCKED
1557630679460,78,LOCKED
1557630680459,78,LOCKED
1557630681467,77,LOCKED
1557630682473,77,LOCKED
1557630683434,78,LOCKED
1557630684441,78,LOCKED
1557630685435,78,LOCKED
1557630686434,78,LOCKED
1557630687441,78,LOCKED
1557630688434,77,LOCKED
1557630689435,77,LOCKED
1557630690415,78,LOCKED
1557630691409,77,LOCKED
1557630692409,76,LOCKED
1557630693415,77,LOCKED
1557630694409,77,LOCKED
1557630695409,77,LOCKED
1557630696390,77,LOCKED
1557630697385,77,LOCKED
1557630698385,76,LOCKED
1557630699385,76,LOCKED
1557630700393,76,LOCKED
1557630701384,75,LOCKED
1557630702373,76,LOCKED
1557630703360,77,LOCKED
1557630704360,76,LOCKED
1557630705359,76,LOCKED
1557630706359,75,LOCKED
1557630707359,75,LOCKED
1557630708340,75,LOCKED
1557630709353,75,LOCKED
1557630710335,74,LOCKED
1557630711334,74,LOCKED
1557630712334,74,LOCKED
1557630713334,74,LOCKED
1557630714334,75,LOCKED
1557630715315,74,LOCKED
1557630716314,75,LOCKED
1557630717315,75,LOCKED
1557630718319,74,LOCKED
1557630719310,74,LOCKED
1557630720310,74,LOCKED
1557630721308,74,LOCKED
1557630722283,74,LOCKED
1557630723284,74,LOCKED
1557630724284,75,LOCKED
1557630725285,74,LOCKED
1557630726285,74,LOCKED
1557630727276,74,LOCKED
1557630728259,74,LOCKED
1557630729259,76,LOCKED
1557630730265,76,LOCKED
1557630731259,74,LOCKED
1557630732258,75,LOCKED
1557630733268,76,LOCKED
1557630734241,76,LOCKED
1557630735234,75,LOCKED
1557630736239,75,LOCKED
1557630737234,75,LOCKED
1557630738234,75,LOCKED
1557630739241,75,LOCKED
1557630740235,75,LOCKED
