timestamp,BPM,Quality
1557364317265,70,ACQUIRING
1557364318266,68,LOCKED
1557364319278,67,LOCKED
1557364320263,68,LOCKED
1557364321240,68,LOCKED
1557364322238,67,LOCKED
1557364323239,68,LOCKED
1557364324240,67,LOCKED
1557364325238,68,LOCKED
1557364326238,68,LOCKED
1557364327216,69,LOCKED
1557364328214,71,LOCKED
1557364329214,71,LOCKED
1557364330214,71,LOCKED
1557364331215,71,LOCKED
1557364332213,72,LOCKED
1557364333214,72,LOCKED
1557364334213,70,LOCKED
1557364335189,71,LOCKED
1557364336188,71,LOCKED
1557364337189,72,LOCKED
1557364338190,71,LOCKED
1557364339189,69,LOCKED
1557364340200,69,LOCKED
1557364341164,70,LOCKED
1557364342165,70,LOCKED
1557364343170,70,LOCKED
1557364344165,70,LOCKED
1557364345164,70,LOCKED
1557364346148,70,LOCKED
1557364347139,69,LOCKED
1557364348139,70,LOCKED
1557364349147,70,LOCKED
1557364350139,70,LOCKED
1557364351139,71,LOCKED
1557364352147,71,LOCKED
1557364353139,71,LOCKED
1557364354114,71,LOCKED
1557364355121,71,LOCKED
1557364356114,71,LOCKED
1557364357115,71,LOCKED
1557364358115,70,LOCKED
1557364359115,70,LOCKED
1557364360088,71,LOCKED
1557364361095,72,LOCKED
1557364362090,71,LOCKED
1557364363091,72,LOCKED
1557364364091,72,LOCKED
1557364365089,71,LOCKED
1557364366089,71,LOCKED
1557364367071,80,LOCKED
1557364368064,79,LOCKED
1557364369064,79,LOCKED
1557364370064,80,LOCKED
1557364371064,80,LOCKED
1557364372064,80,LOCKED
1557364373045,79,LOCKED
1557364374039,79,LOCKED
1557364375039,79,LOCKED
1557364376039,78,LOCKED
1557364377040,78,LOCKED
1557364378039,78,LOCKED
1557364379014,78,LOCKED
1557364380013,77,LOCKED
1557364381015,77,LOCKED
1557364382015,78,LOCKED
1557364383015,77,LOCKED
1557364384015,77,LOCKED
1557364385014,77,LOCKED
1557364385989,77,LOCKED
1557364386989,77,LOCKED
1557364387991,77,LOCKED
1557364388991,77,LOCKED
1557364389989,77,LOCKED
1557364390989,77,LOCKED
1557364391973,78,LOCKED
1557364392965,79,LOCKED
1557364393964,79,LOCKED
1557364394970,79,LOCKED
1557364395964,79,LOCKED
1557364396965,78,LOCKED
1557364397939,78,LOCKED
1557364398945,78,LOCKED
1557364399939,78,LOCKED
