timestamp,BPM,Quality
1557794725651,66,ACQUIRING
1557794726666,66,ACQUIRING
1557794727669,66,ACQUIRING
1557794728617,66,ACQUIRING
1557794729618,66,ACQUIRING
1557794730618,66,ACQUIRING
1557794731642,66,ACQUIRING
1557794732602,66,ACQUIRING
1557794733595,66,ACQUIRING
1557794734594,66,ACQUIRING
1557794735593,66,ACQUIRING
1557794736594,66,ACQUIRING
1557794737596,66,ACQUIRING
1557794738609,66,ACQUIRING
1557794739594,66,ACQUIRING
1557794740571,66,ACQUIRING
1557794741568,66,ACQUIRING
1557794742568,66,ACQUIRING
1557794743568,66,ACQUIRING
1557794744575,66,ACQUIRING
1557794745568,63,LOCKED
1557794746545,64,LOCKED
1557794747550,65,LOCKED
1557794748544,66,LOCKED
1557794749544,67,LOCKED
1557794750551,68,LOCKED
1557794751524,68,LOCKED
1557794752519,69,LOCKED
1557794753525,69,LOCKED
1557794754517,69,LOCKED
1557794755519,69,LOCKED
1557794756537,69,LOCKED
1557794757519,69,LOCKED
1557794758495,69,LOCKED
1557794759503,67,LOCKED
1557794760494,67,LOCKED
1557794761494,67,LOCKED
1557794762494,68,LOCKED
1557794763494,68,LOCKED
1557794764494,69,LOCKED
1557794765494,68,LOCKED
1557794766469,68,LOCKED
1557794767469,68,LOCKED
1557794768479,68,LOCKED
1557794769468,68,LOCKED
1557794770469,68,LOCKED
1557794771469,68,LOCKED
1557794772443,68,LOCKED
1557794773468,68,LOCKED
1557794774449,68,LOCKED
1557794775444,68,LOCKED
1557794776446,68,LOCKED
1557794777443,68,LOCKED
1557794778423,68,LOCKED
1557794779418,68,LOCKED
1557794780419,68,LOCKED
1557794781595,68,LOCKED
1557794782476,68,LOCKED
1557794783401,68,LOCKED
1557794784475,68,LOCKED
1557794785456,69,LOCKED
1557794786419,69,LOCKED
1557794787432,70,LOCKED
1557794788418,70,LOCKED
1557794789413,70,LOCKED
1557794790393,70,LOCKED
1557794791392,71,LOCKED
1557794792470,71,LOCKED
1557794793381,71,LOCKED
1557794794393,70,LOCKED
1557794795368,71,LOCKED
1557794796369,71,LOCKED
1557794797344,72,LOCKED
1557794798342,71,LOCKED
1557794799342,71,LOCKED
1557794800344,71,LOCKED
1557794801328,71,LOCKED
1557794802342,70,LOCKED
1557794803320,69,LOCKED
1557794804317,68,LOCKED
1557794805318,67,LOCKED
1557794806342,68,LOCKED
1557794807318,69,LOCKED
1557794808317,69,LOCKED
1557794809295,69,LOCKED
1557794810290,69,LOCKED
1557794811317,68,LOCKED
1557794812317,68,LOCKED
1557794813293,68,LOCKED
1557794814292,67,LOCKED
1557794815293,67,LOCKED
